"","pro","eff","dose"
"1218",0.2906548532092,0.0505050505050505,2
"1219",0.245821907807687,0.191919191919192,2
"1220",0.277663717576446,0.0808080808080808,2
"1221",0.236066071012935,0.0909090909090909,2
"1222",0.24785998260993,0.292929292929293,2
"1223",0.286260449900174,0.121212121212121,2
"1224",0.271075706718913,0.171717171717172,2
"1225",0.255418853452768,0.0101010101010101,2
"1226",0.282398766168235,0.0303030303030303,2
"1227",0.274692456807098,0.0808080808080808,2
"1228",0.226091569052819,0.0505050505050505,2
"1229",0.25285723025781,0.272727272727273,2
"1230",0.280401659200448,0.121212121212121,2
"1231",0.264309380007208,0.0505050505050505,2
"1232",0.311593386208132,0.0808080808080808,2
"1233",0.222578652067162,0.0404040404040404,2
"1234",0.268936480952381,0.161616161616162,2
"1235",0.269302959470262,0.171717171717172,2
"1236",0.266309892159632,0.0707070707070707,2
"1237",0.222823439554335,0.262626262626263,2
"1238",0.275649371087137,0.292929292929293,2
"1239",0.269863209028398,0.0404040404040404,2
"1240",0.269425381756372,0.232323232323232,2
"1241",0.27992735246417,0.0202020202020202,2
"1242",0.289237405025238,0.121212121212121,2
"1243",0.285919551483898,0.0404040404040404,2
"1244",0.259995082406132,0.0909090909090909,2
"1245",0.241811279479039,0.0909090909090909,2
"1246",0.247894557601139,0.222222222222222,2
"1247",0.193071837539381,0.282828282828283,2
"1248",0.232248751447391,0.101010101010101,2
"1249",0.306202066407622,0.0404040404040404,2
"1250",0.292446159209663,0.111111111111111,2
"1251",0.230771357594694,0.313131313131313,2
"1252",0.242494655269692,0.0404040404040404,2
"1253",0.255191588252544,0.0808080808080808,2
"1254",0.237574652837144,0.121212121212121,2
"1255",0.276740723806897,0.0808080808080808,2
"1256",0.243430214498079,0.121212121212121,2
"1257",0.221068654618757,0.0707070707070707,2
"1258",0.299382482101791,0.0404040404040404,2
"1259",0.250813638095857,0.171717171717172,2
"1260",0.259155596854878,0.101010101010101,2
"1261",0.263452292001853,0.232323232323232,2
"1262",0.227297013815048,0.181818181818182,2
"1263",0.24873303057781,0.0808080808080808,2
"1264",0.19736434312199,0.171717171717172,2
"1265",0.258192065632953,0.171717171717172,2
"1266",0.242736728741772,0.101010101010101,2
"1267",0.25356306169915,0.0505050505050505,2
"1268",0.260659072270523,0.0202020202020202,2
"1269",0.292336441114638,0.131313131313131,2
"1270",0.265763059692365,0.131313131313131,2
"1271",0.274926386802364,0.0707070707070707,2
"1272",0.227326593048336,0.121212121212121,2
"1273",0.263539755408503,0.0101010101010101,2
"1274",0.227862689954057,0.191919191919192,2
"1275",0.234733164608114,0.181818181818182,2
"1276",0.255467271805714,0.0303030303030303,2
"1277",0.248885724750593,0.141414141414141,2
"1278",0.254360567085229,0.0909090909090909,2
"1279",0.216137514167443,0.202020202020202,2
"1280",0.24528189331639,0.0808080808080808,2
"1281",0.275290467641202,0.0909090909090909,2
"1282",0.319651143397791,0.0303030303030303,2
"1283",0.27073800109824,0.161616161616162,2
"1284",0.202619239632213,0.0404040404040404,2
"1285",0.210765660775962,0.222222222222222,2
"1286",0.235100515552911,0.151515151515152,2
"1287",0.292098984698441,0.252525252525253,2
"1288",0.219398537447639,0.0202020202020202,2
"1289",0.2560802554924,0.0606060606060606,2
"1290",0.24163603459253,0.111111111111111,2
"1291",0.252294458649214,0.0707070707070707,2
"1292",0.227373203539145,0.0707070707070707,2
"1293",0.277063566763256,0.151515151515152,2
"1294",0.25444991877879,0.131313131313131,2
"1295",0.232616300182022,0.181818181818182,2
"1296",0.280468670200481,0.111111111111111,2
"1297",0.253868578658677,0.131313131313131,2
"1298",0.262953587759263,0.171717171717172,2
"1299",0.27181934337285,0.111111111111111,2
"1300",0.259504945752588,0.111111111111111,2
"1301",0.298835996919351,0.161616161616162,2
"1302",0.224411861401593,0.171717171717172,2
"1303",0.287026123658115,0.0606060606060606,2
"1304",0.269283995429103,0.101010101010101,2
"1305",0.252882891970265,0.161616161616162,2
"1306",0.219058423424689,0.121212121212121,2
"1307",0.225708201831369,0.0404040404040404,2
"1308",0.266488896295776,0.161616161616162,2
"1309",0.288907657047556,0.484848484848485,2
"1310",0.268269281339046,0.0505050505050505,2
"1311",0.275136527494375,0.181818181818182,2
"1312",0.280967169900023,0.313131313131313,2
"1313",0.223754081104598,0.0606060606060606,2
"1314",0.266869424463003,0.141414141414141,2
"1315",0.226391775555779,0.0707070707070707,2
"1316",0.194775072028692,0.161616161616162,2
"1317",0.221191581106263,0.0101010101010101,2
"1318",0.268916798240564,0.282828282828283,2
"1319",0.236266338708108,0.272727272727273,2
"1320",0.290449895038998,0.0707070707070707,2
"1321",0.20123796054626,0.0404040404040404,2
"1322",0.25797249539116,0.323232323232323,2
"1323",0.278187965844845,0.0808080808080808,2
"1324",0.388757063308875,0.0909090909090909,2
"1325",0.226299462983622,0.111111111111111,2
"1326",0.247030456110269,0.101010101010101,2
"1327",0.26428344055113,0.0707070707070707,2
"1328",0.267747074803264,0.141414141414141,2
"1329",0.253337358148095,0.0505050505050505,2
"1330",0.224694679111237,0.131313131313131,2
"1331",0.287086874027971,0.101010101010101,2
"1332",0.228684037918348,0.181818181818182,2
"1333",0.263161991526983,0.131313131313131,2
"1334",0.238326138598841,0.454545454545455,2
"1335",0.243710489369797,0.171717171717172,2
"1336",0.224524511049996,0.191919191919192,2
"1337",0.241681549089819,0.212121212121212,2
"1338",0.196832786275081,0.0202020202020202,2
"1339",0.220440360382688,0.171717171717172,2
"1340",0.255545195361925,0.272727272727273,2
"1341",0.264277878844754,0.202020202020202,2
"1342",0.252868392476008,0.131313131313131,2
"1343",0.286043914742599,0.121212121212121,2
"1344",0.278750720685822,0.0101010101010101,2
"1345",0.271540176487275,0.0303030303030303,2
"1346",0.260594766949988,0.151515151515152,2
"1347",0.272555874462788,0.0707070707070707,2
"1348",0.300193192804627,0.191919191919192,2
"1349",0.238530512362028,0.0505050505050505,2
"1350",0.234193381385548,0.252525252525253,2
"1351",0.243721891665392,0.272727272727273,2
"1352",0.215875573367316,0.0404040404040404,2
"1353",0.202469092946768,0.0707070707070707,2
"1354",0.243683712640082,0.353535353535354,2
"1355",0.228375560828195,0.0909090909090909,2
"1356",0.222879909659381,0.0404040404040404,2
"1357",0.228850319508081,0.0606060606060606,2
"1358",0.239295350031463,0.151515151515152,2
"1359",0.251730316074956,0.0606060606060606,2
"1360",0.264326486455102,0.404040404040404,2
"1361",0.258721271189908,0.191919191919192,2
"1362",0.22983867275885,0.0202020202020202,2
"1363",0.245560738586656,0.141414141414141,2
"1364",0.217772317644878,0.0303030303030303,2
"1365",0.265304433385098,0.0404040404040404,2
"1366",0.299641462829002,0.131313131313131,2
"1367",0.239238552418228,0.0303030303030303,2
"1368",0.25052630632942,0.0909090909090909,2
"1369",0.253606688774223,0.151515151515152,2
"1370",0.279301226385441,0.101010101010101,2
"1371",0.274519626698634,0.101010101010101,2
"1372",0.242405897242747,0.0707070707070707,2
"1373",0.263438805687761,0.272727272727273,2
"1374",0.243164374119902,0.0606060606060606,2
"1375",0.251647824965679,0.232323232323232,2
"1376",0.280922832116363,0.0707070707070707,2
"1377",0.284607876485381,0.151515151515152,2
"1378",0.266811301166708,0.0606060606060606,2
"1379",0.282770523940758,0.0909090909090909,2
"1380",0.230138888891081,0.333333333333333,2
"1381",0.256533887775496,0.0808080808080808,2
"1382",0.248906106007967,0.0303030303030303,2
"1383",0.218126003314343,0.171717171717172,2
"1384",0.284601361244441,0.0707070707070707,2
"1385",0.271369482446167,0.272727272727273,2
"1386",0.292276816885271,0.252525252525253,2
"1387",0.240457684514531,0.111111111111111,2
"1388",0.278480069095824,0.121212121212121,2
"1389",0.266167355795357,0.222222222222222,2
"1390",0.242315926486964,0.101010101010101,2
"1391",0.250821032333526,0.0404040404040404,2
"1392",0.268528159702071,0.0303030303030303,2
"1393",0.237968925540161,0.0909090909090909,2
"1394",0.24221382816572,0.222222222222222,2
"1395",0.294919298506836,0.111111111111111,2
"1396",0.271880311391317,0.0707070707070707,2
"1397",0.236679833341301,0.121212121212121,2
"1398",0.295833341633216,0.141414141414141,2
"1399",0.301176909846634,0.0303030303030303,2
"1400",0.2570383367696,0.0404040404040404,2
"1401",0.232649971001856,0.0909090909090909,2
"1402",0.298518242757586,0.0808080808080808,2
"1403",0.275300448196057,0.131313131313131,2
"1404",0.267219526738077,0.0505050505050505,2
"1405",0.304114552859946,0.101010101010101,2
"1406",0.270153471453858,0.0202020202020202,2
"1407",0.261950133891028,0.0303030303030303,2
"1408",0.230724205716916,0.0808080808080808,2
"1409",0.300578926271167,0.0404040404040404,2
"1410",0.258922611552303,0.0202020202020202,2
"1411",0.255795454450014,0.0505050505050505,2
"1412",0.219943689007285,0.151515151515152,2
"1413",0.251855085797878,0.161616161616162,2
"1414",0.223267174999067,0.272727272727273,2
"1415",0.287093846441839,0.292929292929293,2
"1416",0.266355984430908,0.272727272727273,2
"1417",0.244559374693039,0.0909090909090909,2
"1418",0.295741983587968,0.191919191919192,2
"1419",0.25840864307623,0.101010101010101,2
"1420",0.293251504317968,0.161616161616162,2
"1421",0.195207394808551,0.171717171717172,2
"1422",0.279687194371678,0.383838383838384,2
"1423",0.271927815397141,0.0505050505050505,2
"1424",0.224960287230055,0.121212121212121,2
"1425",0.23921050387912,0.0505050505050505,2
"1426",0.279983892717415,0.222222222222222,2
"1427",0.239059463065055,0.141414141414141,2
"1428",0.254464245147212,0.131313131313131,2
"1429",0.190994280921963,0.0404040404040404,2
"1430",0.241409560684471,0.0303030303030303,2
"1431",0.283948728844292,0.242424242424242,2
"1432",0.287442389380165,0.0101010101010101,2
"1433",0.267251187869525,0.0808080808080808,2
"1434",0.262404387855104,0.252525252525253,2
"1435",0.235368798271607,0.0505050505050505,2
"1436",0.237186838857262,0.101010101010101,2
"1437",0.26669819151561,0.343434343434343,2
"1438",0.192177651866474,0.141414141414141,2
"1439",0.233053601387511,0.131313131313131,2
"1440",0.276126145968606,0.111111111111111,2
"1441",0.28093472376067,0.0909090909090909,2
"1442",0.217662656785476,0.151515151515152,2
"1443",0.25225892836354,0.282828282828283,2
"1444",0.271398666661095,0.0404040404040404,2
"1445",0.226706969441716,0.181818181818182,2
"1446",0.21381506357783,0.0606060606060606,2
"1447",0.293145442216303,0.151515151515152,2
"1448",0.235274446368567,0.272727272727273,2
"1449",0.300404353136667,0.101010101010101,2
"1450",0.215510503077402,0.111111111111111,2
"1451",0.268075533968288,0.292929292929293,2
"1452",0.252827721586194,0.0808080808080808,2
"1453",0.303893531973645,0.161616161616162,2
"1454",0.275683291847103,0.101010101010101,2
"1455",0.218714062527576,0.131313131313131,2
"1456",0.225778508659983,0.434343434343434,2
"1457",0.232733642177404,0.151515151515152,2
"1458",0.221562386881696,0.0707070707070707,2
"1459",0.248227541667889,0.0404040404040404,2
"1460",0.259736713771432,0.0505050505050505,2
"1461",0.25058744101731,0.0404040404040404,2
"1462",0.262633138954954,0.101010101010101,2
"1463",0.234106187460595,0.111111111111111,2
"1464",0.266800990499513,0.0606060606060606,2
"1465",0.237740135596019,0.0303030303030303,2
"1466",0.290638980316871,0.171717171717172,2
"1467",0.230469047692203,0.0404040404040404,2
"1468",0.275797647108008,0.202020202020202,2
"1469",0.266624831377041,0.101010101010101,2
"1470",0.293520196347369,0.101010101010101,2
"1471",0.229353926969019,0.121212121212121,2
"1472",0.285500879710802,0.141414141414141,2
"1473",0.293027439407872,0.121212121212121,2
"1474",0.243145549982669,0.101010101010101,2
"1475",0.27764683947862,0.0505050505050505,2
"1476",0.278437238973801,0.0404040404040404,2
"1477",0.250983885179086,0.151515151515152,2
"1478",0.217868234332808,0.171717171717172,2
"1479",0.259975106480098,0.101010101010101,2
"1480",0.270651280645064,0.111111111111111,2
"1481",0.2768324157814,0.161616161616162,2
"1482",0.267899958445309,0.141414141414141,2
"1483",0.209488969896206,0.131313131313131,2
"1484",0.245178649689397,0.0909090909090909,2
"1485",0.27158205861757,0.0101010101010101,2
"1486",0.272882670706973,0.171717171717172,2
"1487",0.248457448581213,0.0505050505050505,2
"1488",0.271312592428193,0.0707070707070707,2
"1489",0.261952282322512,0.0606060606060606,2
"1490",0.278954210084376,0.101010101010101,2
"1491",0.244736851726362,0.121212121212121,2
"1492",0.251695605903148,0.101010101010101,2
"1493",0.233584214727198,0.141414141414141,2
"1494",0.243920208321592,0.0808080808080808,2
"1495",0.254493587517506,0.0202020202020202,2
"1496",0.284273303327894,0.0202020202020202,2
"1497",0.243243320629476,0.272727272727273,2
"1498",0.238154466526354,0.0808080808080808,2
"1499",0.255675992687024,0.101010101010101,2
"1500",0.276300772959198,0.272727272727273,2
"1501",0.254845456269984,0.0808080808080808,2
"1502",0.276109950696113,0.0303030303030303,2
"1503",0.293778730750922,0.222222222222222,2
"1504",0.245842957543388,0.0909090909090909,2
"1505",0.248134459243161,0.0505050505050505,2
"1506",0.240946342779171,0.0909090909090909,2
"1507",0.226993086291709,0.0707070707070707,2
"1508",0.254678703663491,0.111111111111111,2
"1509",0.298921866236494,0.171717171717172,2
"1510",0.26468014013982,0.0202020202020202,2
"1511",0.297065303983415,0.333333333333333,2
"1512",0.209343790594487,0.0808080808080808,2
"1513",0.294624778044762,0.0707070707070707,2
"1514",0.230199551914732,0.111111111111111,2
"1515",0.2678393821407,0.0606060606060606,2
"1516",0.268849398441968,0.0909090909090909,2
"1517",0.213614780954746,0.0404040404040404,2
"1518",0.263937183106252,0.151515151515152,2
"1519",0.285050294084213,0.232323232323232,2
"1520",0.262362207078094,0.101010101010101,2
"1521",0.31170276067203,0.0202020202020202,2
"1522",0.272166770212936,0.0505050505050505,2
"1523",0.246796601397596,0.141414141414141,2
"1524",0.276737410581849,0.232323232323232,2
"1525",0.272057983324816,0.232323232323232,2
"1526",0.263201063686816,0.171717171717172,2
"1527",0.270424330285106,0.151515151515152,2
"1528",0.236158200088478,0.101010101010101,2
"1529",0.257879360681528,0.0808080808080808,2
"1530",0.228688822291956,0.232323232323232,2
"1531",0.24975821706889,0.121212121212121,2
"1532",0.215390244160157,0.232323232323232,2
"1533",0.240185673002558,0.0202020202020202,2
"1534",0.250223697966588,0.0202020202020202,2
"1535",0.296089187604776,0.0202020202020202,2
"1536",0.219001690662146,0.151515151515152,2
"1537",0.252748103770952,0.0505050505050505,2
"1538",0.287748504679381,0.141414141414141,2
"1539",0.214551323206905,0.0505050505050505,2
"1540",0.258019566527321,0.101010101010101,2
"1541",0.256604061417771,0.171717171717172,2
"1542",0.265291136656376,0.101010101010101,2
"1543",0.234117978313538,0.242424242424242,2
"1544",0.237878668347401,0.0303030303030303,2
"1545",0.264102542006962,0.101010101010101,2
"1546",0.296776156369639,0.101010101010101,2
"1547",0.271011612856391,0.0202020202020202,2
"1548",0.221150459535776,0.131313131313131,2
"1549",0.266093588306989,0.0202020202020202,2
"1550",0.270435083264001,0.0909090909090909,2
"1551",0.254144071204284,0.0808080808080808,2
"1552",0.285310063734814,0.212121212121212,2
"1553",0.287585658027971,0.141414141414141,2
"1554",0.262129315012518,0.0505050505050505,2
"1555",0.246655629323774,0.101010101010101,2
"1556",0.29625328905949,0.0202020202020202,2
"1557",0.246453523096893,0.121212121212121,2
"1558",0.251508083331309,0.0303030303030303,2
"1559",0.31802152250082,0.0202020202020202,2
"1560",0.273717544923496,0.222222222222222,2
"1561",0.299724477310854,0.272727272727273,2
"1562",0.239789206844407,0.0303030303030303,2
"1563",0.29401815380416,0.141414141414141,2
"1564",0.25567827536607,0.121212121212121,2
"1565",0.291975063708196,0.0606060606060606,2
"1566",0.259903477251126,0.151515151515152,2
"1567",0.270986708289353,0.0404040404040404,2
"1568",0.23786619280273,0.0404040404040404,2
"1569",0.234460460235281,0.0707070707070707,2
"1570",0.23477638531622,0.222222222222222,2
"1571",0.255769722298985,0.0202020202020202,2
"1572",0.261088856868197,0.282828282828283,2
"1573",0.239773550098623,0.0606060606060606,2
"1574",0.248811411590721,0.131313131313131,2
"1575",0.255643803608278,0.0101010101010101,2
"1576",0.259802908804091,0.202020202020202,2
"1577",0.27076154000285,0.0303030303030303,2
"1578",0.270666668387721,0.0303030303030303,2
"1579",0.265782339761244,0.0707070707070707,2
"1580",0.278365093639025,0.151515151515152,2
"1581",0.247825058736467,0.141414141414141,2
"1582",0.256864084038339,0.0202020202020202,2
"1583",0.249210879865011,0.161616161616162,2
"1584",0.259218857814937,0.121212121212121,2
"1585",0.224276203050771,0.111111111111111,2
"1586",0.239374797043708,0.0808080808080808,2
"1587",0.288969126841372,0.212121212121212,2
"1588",0.253289014592589,0.0303030303030303,2
"1589",0.254317761687924,0.0404040404040404,2
"1590",0.238935579692494,0.0404040404040404,2
"1591",0.284357796143252,0.0505050505050505,2
"1592",0.207125167268093,0.0303030303030303,2
"1593",0.277668388321294,0.0202020202020202,2
"1594",0.242910896569319,0.131313131313131,2
"1595",0.293771214004958,0.131313131313131,2
"1596",0.209670102436382,0.171717171717172,2
"1597",0.2816328373282,0.0909090909090909,2
"1598",0.278264605321344,0.0808080808080808,2
"1599",0.2214144611513,0.131313131313131,2
"1600",0.260485518940198,0.111111111111111,2
"1601",0.22445474544894,0.0303030303030303,2
"1602",0.275681922632244,0.111111111111111,2
"1603",0.293653920770384,0.0606060606060606,2
"1604",0.294571034430726,0.181818181818182,2
"1605",0.280014492359904,0.101010101010101,2
"1606",0.286213667653142,0.131313131313131,2
"1607",0.211893865313608,0.101010101010101,2
"1608",0.276862076174195,0.121212121212121,2
"1609",0.292049760375706,0.141414141414141,2
"1610",0.223828829564543,0.0303030303030303,2
"1611",0.263175988493585,0.131313131313131,2
"1612",0.26351715448391,0.161616161616162,2
"1613",0.268614602333254,0.0909090909090909,2
"1614",0.271849307930192,0.282828282828283,2
"1615",0.238702635335713,0.0808080808080808,2
"1616",0.21668074299238,0.111111111111111,2
"1617",0.258933952876453,0.0404040404040404,2
"1618",0.283208114597065,0.181818181818182,2
"1619",0.333212751144231,0.222222222222222,2
"1620",0.257774550225037,0.0909090909090909,2
"1621",0.258204749260183,0.131313131313131,2
"1622",0.309488464951207,0.0808080808080808,2
"1623",0.278336805826672,0.101010101010101,2
"1624",0.242208081026518,0.333333333333333,2
"1625",0.274050577953896,0.0707070707070707,2
"1626",0.259383044984667,0.0505050505050505,2
"1627",0.311219971756525,0.555555555555556,2
"1628",0.277016676098753,0.141414141414141,2
"1629",0.277930627535441,0.0606060606060606,2
"1630",0.283731167580793,0.0707070707070707,2
"1631",0.262229501849978,0.0909090909090909,2
"1632",0.25672081347336,0.252525252525253,2
"1633",0.21422781240951,0.0404040404040404,2
"1634",0.31454246234509,0.121212121212121,2
"1635",0.253187326760644,0.151515151515152,2
"1636",0.242682162273872,0.0505050505050505,2
"1637",0.333859209145967,0.131313131313131,2
"1638",0.222704813249417,0.282828282828283,2
"1639",0.269725359278271,0.0505050505050505,2
"1640",0.23073708301434,0.161616161616162,2
"1641",0.213802241259747,0.202020202020202,2
"1642",0.243591380309402,0.0707070707070707,2
"1643",0.252879393964098,0.0505050505050505,2
"1644",0.279200195668346,0.0707070707070707,2
"1645",0.259036407374375,0.161616161616162,2
"1646",0.228152600620957,0.0606060606060606,2
"1647",0.253530717671956,0.282828282828283,2
"1648",0.245468727287121,0.0505050505050505,2
"1649",0.224795439781242,0.0909090909090909,2
"1650",0.227087212649586,0.131313131313131,2
"1651",0.324463924878027,0.0101010101010101,2
"1652",0.279292230935713,0.444444444444444,2
"1653",0.296534640999634,0.111111111111111,2
"1654",0.286145687098526,0.0404040404040404,2
"1655",0.260907776309431,0.141414141414141,2
"1656",0.22713226936846,0.0404040404040404,2
"1657",0.274293120668659,0.0808080808080808,2
"1658",0.227934488070467,0.0808080808080808,2
"1659",0.292499928423211,0.202020202020202,2
"1660",0.261244406913757,0.0808080808080808,2
"1661",0.259741320453616,0.111111111111111,2
"1662",0.224963548804534,0.0404040404040404,2
"1663",0.208582629491013,0.0909090909090909,2
"1664",0.241347441182275,0.131313131313131,2
"1665",0.299283006096647,0.161616161616162,2
"1666",0.208112278648224,0.0909090909090909,2
"1667",0.262636767587631,0.0808080808080808,2
"1668",0.221575263199638,0.131313131313131,2
"1669",0.233525010484437,0.111111111111111,2
"1670",0.316184062504655,0.141414141414141,2
"1671",0.2449670232503,0.0707070707070707,2
"1672",0.269012073187651,0.0404040404040404,2
"1673",0.2914439970892,0.0303030303030303,2
"1674",0.262254815235557,0.242424242424242,2
"1675",0.200845368577911,0.181818181818182,2
"1676",0.2076266566504,0.0505050505050505,2
"1677",0.293233189090395,0.101010101010101,2
"1678",0.246990017096449,0.0909090909090909,2
"1679",0.241995604181368,0.151515151515152,2
"1680",0.219445251440252,0.0505050505050505,2
"1681",0.304247678045724,0.0303030303030303,2
"1682",0.245551848698209,0.0202020202020202,2
"1683",0.301920020873159,0.121212121212121,2
"1684",0.260953645211324,0.141414141414141,2
"1685",0.278374409219094,0.181818181818182,2
"1686",0.253817637974567,0.0303030303030303,2
"1687",0.234553810403062,0.0909090909090909,2
"1688",0.264512690101088,0.0202020202020202,2
"1689",0.227749985946557,0.0808080808080808,2
"1690",0.240936239163183,0.222222222222222,2
"1691",0.236663443889854,0.323232323232323,2
"1692",0.243212266128613,0.222222222222222,2
"1693",0.228470819799999,0.171717171717172,2
"1694",0.266742587911157,0.111111111111111,2
"1695",0.272285619068704,0.0505050505050505,2
"1696",0.261498289204798,0.424242424242424,2
"1697",0.258808817086394,0.181818181818182,2
"1698",0.247937532210345,0.202020202020202,2
"1699",0.253739680512214,0.282828282828283,2
"1700",0.207962982238173,0.121212121212121,2
"1701",0.290598868301544,0.0909090909090909,2
"1702",0.261835507192828,0.0909090909090909,2
"1703",0.28018352998977,0.0505050505050505,2
"1704",0.32818866309982,0.131313131313131,2
"1705",0.275792187536288,0.111111111111111,2
"1706",0.252153659655947,0.111111111111111,2
"1707",0.274848530602557,0.111111111111111,2
"1708",0.27607194403576,0.0909090909090909,2
"1709",0.201953277088199,0.171717171717172,2
"1710",0.257631159677488,0.0505050505050505,2
"1711",0.269321887612886,0.0505050505050505,2
"1712",0.276051827729288,0.0808080808080808,2
"1713",0.273094140573787,0.171717171717172,2
"1714",0.234177320545977,0.151515151515152,2
"1715",0.256607674526546,0.0101010101010101,2
"1716",0.251321674193406,0.0606060606060606,2
"1717",0.283969302231641,0.141414141414141,2
"1718",0.251162463247689,0.101010101010101,2
"1719",0.266875361458917,0.212121212121212,2
"1720",0.316266362013711,0.242424242424242,2
"1721",0.277365235804099,0.0202020202020202,2
"1722",0.273576339500011,0.101010101010101,2
"1723",0.280022422952904,0.121212121212121,2
"1724",0.286265960770634,0.272727272727273,2
"1725",0.226914239658916,0.131313131313131,2
"1726",0.257435579063207,0.101010101010101,2
"1727",0.250154029759947,0.141414141414141,2
"1728",0.258922249319405,0.0101010101010101,2
"1729",0.240332795904424,0.0101010101010101,2
"1730",0.267624514826443,0.0303030303030303,2
"1731",0.286244682994325,0.0505050505050505,2
"1732",0.204215327286765,0.191919191919192,2
"1733",0.222070857209375,0.0101010101010101,2
"1734",0.231477275485482,0.353535353535354,2
"1735",0.226384180219507,0.131313131313131,2
"1736",0.231430004928991,0.131313131313131,2
"1737",0.248099999555205,0.0606060606060606,2
"1738",0.231218142466441,0.121212121212121,2
"1739",0.298972960521256,0.0404040404040404,2
"1740",0.294928729781117,0.111111111111111,2
"1741",0.285619603273706,0.0505050505050505,2
"1742",0.268398523009258,0.0303030303030303,2
"1743",0.251258558001206,0.0808080808080808,2
"1744",0.206712823134185,0.303030303030303,2
"1745",0.244395033318368,0.0707070707070707,2
"1746",0.279586054139713,0.0707070707070707,2
"1747",0.285402796317838,0.262626262626263,2
"1748",0.319711767314052,0.202020202020202,2
"1749",0.265497145282133,0.0606060606060606,2
"1750",0.223658877225294,0.0909090909090909,2
"1751",0.250909175864668,0.141414141414141,2
"1752",0.216828187403997,0.0707070707070707,2
"1753",0.291456660903459,0.242424242424242,2
"1754",0.219496398734005,0.212121212121212,2
"1755",0.273581585427481,0.151515151515152,2
"1756",0.277552636522265,0.171717171717172,2
"1757",0.287124777646086,0.0404040404040404,2
"1758",0.218381143841591,0.0202020202020202,2
"1759",0.235153614517877,0.0808080808080808,2
"1760",0.236655135306494,0.0606060606060606,2
"1761",0.224505229595078,0.0404040404040404,2
"1762",0.268066631312021,0.101010101010101,2
"1763",0.245010833276537,0.141414141414141,2
"1764",0.227011476804494,0.0808080808080808,2
"1765",0.332556620640689,0.0707070707070707,2
"1766",0.325772830899098,0.181818181818182,2
"1767",0.252661270082034,0.111111111111111,2
"1768",0.220439768615662,0.0303030303030303,2
"1769",0.260643065657033,0.0404040404040404,2
"1770",0.218556651325161,0.121212121212121,2
"1771",0.285763506878526,0.101010101010101,2
"1772",0.289720788597182,0.111111111111111,2
"1773",0.301052328434216,0.0505050505050505,2
"1774",0.245481297800791,0.0303030303030303,2
"1775",0.220646360456151,0.0202020202020202,2
"1776",0.25089857410132,0.111111111111111,2
"1777",0.275795303200258,0.101010101010101,2
"1778",0.235804101671043,0.151515151515152,2
"1779",0.288382906604365,0.151515151515152,2
"1780",0.253196328606044,0.0202020202020202,2
"1781",0.299043788744559,0.0202020202020202,2
"1782",0.310105630408353,0.0505050505050505,2
"1783",0.233027962747976,0.0505050505050505,2
"1784",0.247631265768259,0.0909090909090909,2
"1785",0.287232632595122,0.0909090909090909,2
"1786",0.262239075616277,0.121212121212121,2
"1787",0.279127679197135,0.262626262626263,2
"1788",0.222636063313584,0.171717171717172,2
"1789",0.288824312505789,0.111111111111111,2
"1790",0.255365102889638,0.141414141414141,2
"1791",0.257306134177035,0.101010101010101,2
"1792",0.176749448508394,0.0909090909090909,2
"1793",0.236788810693199,0.0404040404040404,2
"1794",0.213896597639728,0.0404040404040404,2
"1795",0.217643586862662,0.121212121212121,2
"1796",0.281034656718971,0.0606060606060606,2
"1797",0.319628088037159,0.0505050505050505,2
"1798",0.258015732778327,0.0303030303030303,2
"1799",0.270352262892087,0.101010101010101,2
"1800",0.217427875130142,0.0909090909090909,2
"1801",0.224896960285961,0.0202020202020202,2
"1802",0.217220738836288,0.0404040404040404,2
"1803",0.274785326865498,0.0909090909090909,2
"1804",0.19558583205083,0.0808080808080808,2
"1805",0.341052685497421,0.0101010101010101,2
"1806",0.267467097458757,0.121212121212121,2
"1807",0.275049500943844,0.202020202020202,2
"1808",0.208622900848919,0.0202020202020202,2
"1809",0.285052574241746,0.0909090909090909,2
"1810",0.245837638036559,0.0808080808080808,2
"1811",0.255028048951492,0.111111111111111,2
"1812",0.265215532211095,0.222222222222222,2
"1813",0.237367446640523,0.0404040404040404,2
"1814",0.260566925649975,0.0404040404040404,2
"1815",0.210846338756311,0.0909090909090909,2
"1816",0.290132861744663,0.111111111111111,2
"1817",0.232037086926236,0.444444444444444,2
"1818",0.207440276574875,0.171717171717172,2
"1819",0.277377034451923,0.0606060606060606,2
"1820",0.2510209330798,0.0808080808080808,2
"1821",0.338926838634293,0.0606060606060606,2
"1822",0.267636594758858,0.0303030303030303,2
"1823",0.232655566485233,0.131313131313131,2
"1824",0.265239163488706,0.202020202020202,2
"1825",0.250717593453477,0.0808080808080808,2
"1826",0.262840868223416,0.0606060606060606,2
"1827",0.233075820521146,0.181818181818182,2
"1828",0.255844759922313,0.232323232323232,2
"1829",0.273206537085306,0.121212121212121,2
"1830",0.241539556967306,0.0606060606060606,2
"1831",0.238042448950209,0.101010101010101,2
"1832",0.272449410831614,0.131313131313131,2
"1833",0.233877587320027,0.0505050505050505,2
"1834",0.286489762606916,0.0303030303030303,2
"1835",0.261457607680223,0.0505050505050505,2
"1836",0.22300733915927,0.191919191919192,2
"1837",0.243850972929783,0.141414141414141,2
"1838",0.268388113231497,0.0909090909090909,2
"1839",0.309789332879495,0.0404040404040404,2
